,logit,prediction,sentiment_score,Date
1390,[0.18666878 0.0202684  0.79306287],neutral,0.16640039,2020-09-15 10:35:02
1391,[0.66810584 0.24470247 0.08719167],positive,0.42340338,2020-09-15 08:58:52
1392,[0.05571458 0.5823312  0.3619542 ],negative,-0.5266166,2020-09-15 07:13:00
1393,[0.0279216  0.02254474 0.9495337 ],neutral,0.005376864,2020-09-15 07:00:51
1394,[0.04379152 0.5115062  0.44470227],negative,-0.46771467,2020-09-15 06:03:00
1395,[0.642435   0.0105169  0.34704807],positive,0.63191813,2020-09-15 05:31:41
1396,[0.00847419 0.97081786 0.02070802],negative,-0.9623437,2020-09-14 23:22:40
1397,[0.26787153 0.02811015 0.70401835],neutral,0.23976138,2020-09-14 19:08:40
1398,[0.01994782 0.8967565  0.0832957 ],negative,-0.87680864,2020-09-14 18:29:02
1399,[0.18461841 0.11408996 0.7012916 ],neutral,0.070528455,2020-09-14 17:23:40
1400,[0.01917672 0.8823088  0.09851447],negative,-0.86313206,2020-09-14 17:01:27
1401,[0.6853994  0.00775899 0.3068416 ],positive,0.67764044,2020-09-14 14:59:00
1402,[0.8253618  0.02401656 0.15062162],positive,0.8013452,2020-09-14 14:52:00
1403,[0.12802102 0.01040485 0.8615741 ],neutral,0.11761616,2020-09-14 14:38:56
1404,[0.07171568 0.01162885 0.91665554],neutral,0.060086835,2020-09-14 14:03:46
1405,[0.7064375 0.0201858 0.2733766],positive,0.6862517,2020-09-14 12:47:41
1406,[0.19046184 0.00766012 0.80187804],neutral,0.18280172,2020-09-14 12:26:00
1407,[0.13170677 0.0116378  0.8566554 ],neutral,0.120068975,2020-09-14 12:23:10
1408,[0.49485672 0.00852235 0.49662092],neutral,0.48633435,2020-09-14 12:09:54
1409,[0.55547786 0.00858512 0.43593705],positive,0.54689276,2020-09-14 11:27:00
1410,[0.54587036 0.0093881  0.44474152],positive,0.5364823,2020-09-14 11:26:57
1411,[0.0735098  0.01211479 0.9143754 ],neutral,0.06139501,2020-09-14 11:23:19
1412,[0.75479186 0.00944486 0.2357633 ],positive,0.74534696,2020-09-14 11:03:22
1413,[0.9480917  0.01386452 0.03804378],positive,0.93422717,2020-09-14 10:45:24
1414,[0.40570414 0.00961815 0.5846777 ],neutral,0.39608598,2020-09-14 10:44:56
1415,[0.01455307 0.9307655  0.05468134],negative,-0.91621244,2020-09-14 08:01:14
1416,[0.5021295  0.00973384 0.48813668],positive,0.49239567,2020-09-14 07:59:29
1417,[0.8277973  0.00948275 0.16271994],positive,0.81831455,2020-09-14 07:11:53
1418,[0.7866974  0.09311038 0.12019219],positive,0.693587,2020-09-14 06:52:52
1419,[0.46045718 0.01407577 0.5254671 ],neutral,0.44638142,2020-09-14 06:05:00
1420,[0.12429289 0.01269956 0.8630076 ],neutral,0.11159332,2020-09-14 05:51:00
1421,[0.08205343 0.47031626 0.44763032],negative,-0.38826284,2020-09-14 03:00:00
1422,[0.13785058 0.09936951 0.7627799 ],neutral,0.03848107,2020-09-13 13:30:06
1423,[0.51774246 0.35689265 0.12536491],positive,0.16084981,2020-09-13 12:08:28
1424,[0.4595779  0.03462971 0.50579244],neutral,0.4249482,2020-09-12 21:18:16
1425,[0.1041113  0.01316606 0.8827227 ],neutral,0.09094524,2020-09-11 19:28:20
1426,[0.938007   0.02894365 0.03304934],positive,0.90906334,2020-09-11 18:45:24
1427,[0.03870885 0.05537857 0.9059126 ],neutral,-0.01666972,2020-09-11 15:04:24
1428,[0.01002449 0.94841486 0.04156063],negative,-0.9383904,2020-09-11 13:20:39
1429,[0.07007184 0.14041534 0.7895129 ],neutral,-0.0703435,2020-09-11 13:03:04
1430,[0.9320725  0.01203884 0.05588858],positive,0.9200337,2020-09-11 10:49:04
1431,[0.93158025 0.01213452 0.05628522],positive,0.91944575,2020-09-11 08:32:51
1432,[0.05474605 0.02006737 0.9251865 ],neutral,0.03467869,2020-09-11 02:21:55
1433,[0.07500994 0.02260288 0.90238714],neutral,0.052407064,2020-09-10 18:34:34
1434,[0.16111259 0.01440038 0.82448703],neutral,0.14671221,2020-09-10 15:10:59
1435,[0.76064515 0.00757469 0.23178007],positive,0.7530705,2020-09-10 14:31:06
1436,[0.95195657 0.01554609 0.03249726],positive,0.9364105,2020-09-10 13:29:32
1437,[0.01969199 0.957549   0.02275897],negative,-0.937857,2020-09-10 09:25:00
1438,[0.7545828  0.0078186  0.23759861],positive,0.74676424,2020-09-10 05:03:44
1439,[0.27421263 0.01827927 0.7075081 ],neutral,0.25593337,2020-09-10 00:09:00
1440,[0.71450126 0.02099188 0.26450688],positive,0.6935094,2020-09-09 13:50:51
1441,[0.03089215 0.0220573  0.9470505 ],neutral,0.008834852,2020-09-09 13:12:44
1442,[0.9541171  0.01647668 0.02940619],positive,0.9376404,2020-09-09 12:15:13
1443,[0.15543616 0.02705482 0.817509  ],neutral,0.12838134,2020-09-09 11:12:49
1444,[0.72140455 0.00773127 0.27086425],positive,0.7136733,2020-09-09 11:03:54
1445,[0.7520404  0.00705044 0.24090917],positive,0.74498993,2020-09-09 07:30:00
1446,[0.00830398 0.948596   0.04309998],negative,-0.940292,2020-09-09 03:16:52
1447,[0.7602696  0.01047705 0.22925329],positive,0.7497925,2020-09-08 23:37:00
1448,[0.00837235 0.9630651  0.02856257],negative,-0.9546927,2020-09-08 18:04:35
1449,[0.07316945 0.06492069 0.8619098 ],neutral,0.008248761,2020-09-08 15:53:58
1450,[0.57654923 0.00837942 0.41507134],positive,0.56816983,2020-09-08 14:00:00
1451,[0.31422138 0.00892739 0.6768513 ],neutral,0.305294,2020-09-08 13:00:25
1452,[0.59024924 0.00877286 0.40097788],positive,0.5814764,2020-09-08 11:35:00
1453,[0.16760488 0.01111861 0.82127655],neutral,0.15648627,2020-09-08 10:52:44
1454,[0.3048935  0.01060154 0.6845049 ],neutral,0.29429197,2020-09-08 08:00:24
1455,[0.01729952 0.95914483 0.02355567],negative,-0.9418453,2020-09-08 07:42:01
1456,[0.23864037 0.01338588 0.74797374],neutral,0.22525449,2020-09-08 07:17:29
1457,[0.06598604 0.01336896 0.920645  ],neutral,0.05261708,2020-09-08 04:51:58
1458,[0.05957801 0.12950799 0.81091404],neutral,-0.06992997,2020-09-08 00:29:31
1459,[0.05502492 0.01787537 0.92709976],neutral,0.03714955,2020-09-07 22:24:00
1460,[0.02796595 0.13163717 0.8403969 ],neutral,-0.103671215,2020-09-07 16:08:26
1461,[0.95428175 0.01667722 0.02904104],positive,0.93760455,2020-09-07 14:24:24
1462,[0.01811664 0.8920605  0.08982283],negative,-0.87394387,2020-09-07 14:09:00
1463,[0.04586003 0.148269   0.805871  ],neutral,-0.10240896,2020-09-07 10:20:18
1464,[0.05853401 0.48777217 0.45369384],negative,-0.42923814,2020-09-07 07:57:51
1465,[0.95844984 0.01635596 0.02519414],positive,0.9420939,2020-09-07 06:59:02
1466,[0.01036002 0.96396714 0.02567277],negative,-0.95360714,2020-09-06 22:50:57
1467,[0.19339913 0.14135353 0.6652473 ],neutral,0.0520456,2020-09-06 16:07:59
1468,[0.014819   0.9564363  0.02874474],negative,-0.94161725,2020-09-06 16:04:14
1469,[0.64406943 0.01018469 0.34574592],positive,0.6338847,2020-09-06 14:38:18
1470,[0.03941262 0.5687858  0.3918016 ],negative,-0.52937317,2020-09-06 11:00:05
1471,[0.01341598 0.95589286 0.03069124],negative,-0.94247687,2020-09-06 11:00:00
1472,[0.04919521 0.01973096 0.9310738 ],neutral,0.029464249,2020-09-06 09:50:06
1473,[0.8539125  0.02564304 0.12044453],positive,0.8282694,2020-09-05 09:37:14
1474,[0.06464892 0.01382983 0.92152125],neutral,0.050819084,2020-09-05 09:35:04
1475,[0.3752209  0.02432308 0.600456  ],neutral,0.35089782,2020-09-05 09:17:00
1476,[0.05506452 0.02088188 0.92405367],neutral,0.034182638,2020-09-05 08:10:00
1477,[0.9362673  0.02104546 0.04268731],positive,0.91522187,2020-09-04 16:27:39
1478,[0.00795779 0.968291   0.02375117],negative,-0.96033317,2020-09-04 16:24:00
1479,[0.01321432 0.95355314 0.03323255],negative,-0.94033885,2020-09-04 16:00:35
1480,[0.01128105 0.953474   0.03524491],negative,-0.9421929,2020-09-04 15:50:06
1481,[0.02337047 0.1034636  0.8731659 ],neutral,-0.08009312,2020-09-04 15:21:01
1482,[0.02410397 0.6917303  0.28416574],negative,-0.6676263,2020-09-04 12:40:42
1483,[0.03274228 0.41524658 0.5520111 ],neutral,-0.38250428,2020-09-04 12:39:00
1484,[0.06450778 0.02443067 0.9110615 ],neutral,0.040077113,2020-09-04 12:30:50
1485,[0.06417399 0.90999544 0.02583062],negative,-0.84582144,2020-09-04 11:38:50
1486,[0.03115644 0.39315313 0.57569045],neutral,-0.36199668,2020-09-04 10:34:22
1487,[0.5850967  0.01181053 0.4030927 ],positive,0.5732862,2020-09-04 10:10:01
1488,[0.09714952 0.02602929 0.8768212 ],neutral,0.07112023,2020-09-04 09:43:05
1489,[0.06464892 0.01382983 0.92152125],neutral,0.050819084,2020-09-04 07:02:59
1490,[0.01853744 0.8418933  0.13956922],negative,-0.82335585,2020-09-04 06:33:11
1491,[0.1860894  0.01091209 0.8029985 ],neutral,0.1751773,2020-09-04 06:28:42
1492,[0.03489868 0.3274187  0.63768256],neutral,-0.29252005,2020-09-04 05:30:51
1493,[0.01170123 0.96913254 0.01916624],negative,-0.9574313,2020-09-04 02:45:56
1494,[0.02506792 0.6207814  0.35415065],negative,-0.5957135,2020-09-03 22:47:22
1495,[0.01838583 0.74827254 0.23334159],negative,-0.7298867,2020-09-03 22:28:00
1496,[0.03569008 0.390785   0.5735249 ],neutral,-0.35509494,2020-09-03 21:27:00
1497,[0.8404549  0.03309032 0.12645474],positive,0.8073646,2020-09-03 18:13:28
1498,[0.08110622 0.515667   0.40322676],negative,-0.4345608,2020-09-03 17:57:07
1499,[0.12090258 0.13225089 0.7468465 ],neutral,-0.011348307,2020-09-03 16:30:33
1500,[0.04799744 0.26552466 0.6864779 ],neutral,-0.21752721,2020-09-03 16:23:40
1501,[0.02551655 0.33081272 0.64367074],neutral,-0.30529618,2020-09-03 16:21:25
1502,[0.08661108 0.32459718 0.5887917 ],neutral,-0.2379861,2020-09-03 15:24:21
1503,[0.06702789 0.848033   0.08493911],negative,-0.78100514,2020-09-03 15:02:52
1504,[0.02767525 0.03652516 0.93579954],neutral,-0.0088499095,2020-09-03 14:52:08
1505,[0.01597049 0.9702992  0.01373032],negative,-0.9543287,2020-09-03 14:26:07
1506,[0.06445815 0.9169512  0.01859061],negative,-0.85249305,2020-09-03 13:44:42
1507,[0.05867944 0.06501976 0.87630075],neutral,-0.0063403137,2020-09-03 13:31:25
1508,[0.11968601 0.01611629 0.8641977 ],neutral,0.10356973,2020-09-03 13:18:32
1509,[0.10359719 0.04104752 0.8553553 ],neutral,0.06254968,2020-09-03 12:58:00
1510,[0.40159923 0.56473035 0.03367042],negative,-0.16313112,2020-09-03 10:34:13
1511,[0.06464892 0.01382983 0.92152125],neutral,0.050819084,2020-09-03 07:01:12
1512,[0.07826807 0.01766168 0.9040702 ],neutral,0.060606383,2020-09-03 03:44:43
1513,[0.7631196  0.18775572 0.04912465],positive,0.5753639,2020-09-02 18:24:59
1514,[0.1291905  0.54104733 0.32976216],negative,-0.41185683,2020-09-02 18:12:00
1515,[0.20528853 0.00950027 0.78521127],neutral,0.19578826,2020-09-02 16:37:00
1516,[0.19728687 0.00913964 0.79357344],neutral,0.18814723,2020-09-02 15:15:45
1517,[0.47545597 0.01209538 0.51244867],neutral,0.46336058,2020-09-02 12:20:30
1518,[0.74516827 0.01012951 0.24470225],positive,0.73503876,2020-09-02 11:03:00
1519,[0.2037604  0.01844915 0.7777905 ],neutral,0.18531124,2020-09-02 10:39:48
1520,[0.24209501 0.00911539 0.74878967],neutral,0.23297963,2020-09-02 10:25:00
1521,[0.8774182  0.01235224 0.11022955],positive,0.865066,2020-09-02 08:57:15
1522,[0.06464892 0.01382983 0.92152125],neutral,0.050819084,2020-09-02 07:08:48
1523,[0.37957823 0.01791091 0.60251087],neutral,0.3616673,2020-09-01 17:31:14
1524,[0.1640487  0.00951617 0.8264352 ],neutral,0.15453254,2020-09-01 17:14:26
1525,[0.15171158 0.01266738 0.835621  ],neutral,0.13904421,2020-09-01 16:14:30
1526,[0.3756666  0.07285628 0.55147713],neutral,0.3028103,2020-09-01 13:58:38
1527,[0.12573153 0.01203206 0.8622364 ],neutral,0.113699466,2020-09-01 13:37:59
1528,[0.01729706 0.9649997  0.01770322],negative,-0.94770265,2020-09-01 12:30:00
1529,[0.839881   0.01281518 0.14730383],positive,0.8270658,2020-09-01 12:02:01
1530,[0.5221882  0.01121109 0.46660072],positive,0.5109771,2020-09-01 12:02:00
1531,[0.06662565 0.01337337 0.92000103],neutral,0.053252283,2020-09-01 12:00:04
1532,[0.3245506  0.01111264 0.66433674],neutral,0.31343797,2020-09-01 12:00:00
1533,[0.07599994 0.49622288 0.42777714],negative,-0.42022294,2020-09-01 10:55:00
1534,[0.0093518  0.94761103 0.0430371 ],negative,-0.93825924,2020-09-01 08:50:42
1535,[0.20845978 0.00992735 0.7816128 ],neutral,0.19853243,2020-09-01 08:25:00
1536,[0.92421615 0.03777938 0.03800446],positive,0.88643676,2020-09-01 08:15:00
1537,[0.06464892 0.01382983 0.92152125],neutral,0.050819084,2020-09-01 07:15:34
1538,[0.9455961  0.01168417 0.04271979],positive,0.9339119,2020-08-31 16:53:41
1539,[0.7579314  0.00922483 0.23284383],positive,0.7487066,2020-08-31 15:51:23
1540,[0.04347787 0.02035063 0.93617153],neutral,0.023127241,2020-08-31 15:13:08
1541,[0.06275146 0.03196877 0.9052797 ],neutral,0.030782692,2020-08-31 14:46:58
1542,[0.7781321  0.00696583 0.21490209],positive,0.77116627,2020-08-31 13:10:58
1543,[0.7517483  0.2106375  0.03761417],positive,0.5411108,2020-08-31 12:18:53
1544,[0.00962486 0.97041196 0.01996311],negative,-0.9607871,2020-08-31 10:00:26
1545,[0.2039205  0.46154186 0.33453768],negative,-0.25762135,2020-08-31 09:45:25
1546,[0.75346094 0.00794601 0.23859306],positive,0.7455149,2020-08-31 09:41:20
1547,[0.01154171 0.94590336 0.04255494],negative,-0.93436164,2020-08-31 09:00:08
1548,[0.0404148  0.05393332 0.9056519 ],neutral,-0.01351852,2020-08-31 04:52:00
1549,[0.16478509 0.01048113 0.8247338 ],neutral,0.15430395,2020-08-30 18:40:11
1550,[0.00791457 0.96053153 0.03155393],negative,-0.952617,2020-08-30 18:07:24
1551,[0.09197272 0.01124129 0.896786  ],neutral,0.08073144,2020-08-30 09:57:12
1552,[0.06532148 0.18342218 0.75125635],neutral,-0.118100695,2020-08-30 06:59:55
1553,[0.09941304 0.01689894 0.883688  ],neutral,0.0825141,2020-08-30 06:37:00
1554,[0.07701471 0.01919803 0.90378726],neutral,0.057816677,2020-08-29 15:15:05
1555,[0.06464892 0.01382983 0.92152125],neutral,0.050819084,2020-08-29 14:01:25
1556,[0.02404751 0.07035421 0.90559834],neutral,-0.0463067,2020-08-28 20:56:33
1557,[0.15673159 0.00891567 0.83435273],neutral,0.14781593,2020-08-28 14:23:53
1558,[0.03231969 0.02615892 0.94152135],neutral,0.0061607677,2020-08-28 14:08:00
1559,[0.297297   0.02358814 0.6791149 ],neutral,0.27370885,2020-08-28 13:49:25
1560,[0.58755696 0.1708013  0.24164172],positive,0.41675568,2020-08-28 11:35:09
1561,[0.12280633 0.02326651 0.85392714],neutral,0.09953982,2020-08-28 10:10:18
1562,[0.10348159 0.03306097 0.86345744],neutral,0.07042062,2020-08-28 07:08:37
1563,[0.05351083 0.82322776 0.12326137],negative,-0.7697169,2020-08-28 01:19:00
1564,[0.9442602  0.01209818 0.04364168],positive,0.932162,2020-08-27 17:24:02
1565,[0.90917295 0.01195753 0.07886946],positive,0.8972154,2020-08-27 13:39:00
1566,[0.44574448 0.01167971 0.54257584],neutral,0.43406478,2020-08-27 13:30:01
1567,[0.42070663 0.01916105 0.5601323 ],neutral,0.40154558,2020-08-27 12:04:50
1568,[0.20611648 0.00904802 0.78483546],neutral,0.19706847,2020-08-27 10:29:13
1569,[0.12609756 0.00808474 0.86581767],neutral,0.118012816,2020-08-27 10:25:00
1570,[0.03745563 0.01668935 0.94585496],neutral,0.020766273,2020-08-27 10:08:29
1571,[0.6292174  0.00993781 0.36084482],positive,0.61927956,2020-08-27 09:45:05
1572,[0.02681311 0.03224656 0.9409403 ],neutral,-0.005433446,2020-08-27 09:22:54
1573,[0.02852259 0.33005404 0.64142334],neutral,-0.30153146,2020-08-27 08:00:00
1574,[0.86225283 0.01166958 0.12607758],positive,0.85058326,2020-08-26 18:15:47
1575,[0.0911349  0.16842724 0.7404378 ],neutral,-0.077292345,2020-08-26 15:50:50
1576,[0.2265199  0.01441579 0.7590643 ],neutral,0.21210411,2020-08-26 12:00:10
1577,[0.3635254  0.01678092 0.6196937 ],neutral,0.34674448,2020-08-26 11:25:46
1578,[0.9279695  0.01080197 0.06122852],positive,0.91716754,2020-08-26 09:47:22
1579,[0.03214154 0.03968067 0.9281778 ],neutral,-0.0075391233,2020-08-26 07:21:00
1580,[0.04919583 0.48235118 0.468453  ],negative,-0.43315536,2020-08-25 17:30:19
1581,[0.02151336 0.05276528 0.92572135],neutral,-0.031251915,2020-08-25 14:44:03
1582,[0.07198989 0.89521897 0.0327912 ],negative,-0.8232291,2020-08-25 13:30:07
1583,[0.04527852 0.06593186 0.8887896 ],neutral,-0.020653341,2020-08-25 12:43:44
1584,[0.0716942  0.08320055 0.8451053 ],neutral,-0.011506356,2020-08-25 12:34:54
1585,[0.03679985 0.92093205 0.04226816],negative,-0.8841322,2020-08-25 11:08:54
1586,[0.21472086 0.0077583  0.7775208 ],neutral,0.20696256,2020-08-25 09:49:00
1587,[0.37574136 0.00804108 0.61621755],neutral,0.36770028,2020-08-25 09:47:00
1588,[0.22464193 0.00825054 0.76710755],neutral,0.21639138,2020-08-25 09:00:01
1589,[0.8497214  0.00700757 0.14327112],positive,0.8427138,2020-08-25 07:00:00
1590,[0.01577368 0.9234064  0.06081991],negative,-0.9076327,2020-08-25 05:41:55
1591,[0.33697698 0.00904221 0.6539808 ],neutral,0.32793477,2020-08-24 21:59:00
1592,[0.06067313 0.02976696 0.9095599 ],neutral,0.030906165,2020-08-24 17:16:00
1593,[0.1778434  0.00851926 0.8136374 ],neutral,0.16932414,2020-08-24 17:11:59
1594,[0.7093466  0.04298621 0.24766722],positive,0.6663604,2020-08-24 16:03:48
1595,[0.94466805 0.02327999 0.032052  ],positive,0.9213881,2020-08-24 15:14:53
1596,[0.37622645 0.42007798 0.2036956 ],negative,-0.043851525,2020-08-24 12:31:30
1597,[0.69808704 0.00994743 0.29196554],positive,0.6881396,2020-08-24 12:26:12
1598,[0.94616854 0.01355584 0.04027566],positive,0.9326127,2020-08-24 11:43:12
1599,[0.09880539 0.585166   0.31602862],negative,-0.48636058,2020-08-24 11:09:00
1600,[0.15609196 0.02588575 0.8180223 ],neutral,0.13020621,2020-08-24 11:01:52
1601,[0.8488658  0.01404797 0.13708627],positive,0.8348178,2020-08-24 10:15:00
1602,[0.6929538  0.2002036  0.10684255],positive,0.49275023,2020-08-24 10:04:00
1603,[0.62872005 0.01095976 0.36032015],positive,0.6177603,2020-08-24 10:01:29
1604,[0.09950389 0.2219443  0.6785518 ],neutral,-0.12244041,2020-08-24 07:00:33
1605,[0.02015105 0.94346905 0.03637991],negative,-0.923318,2020-08-24 05:57:21
1606,[0.05805418 0.7088038  0.2331421 ],negative,-0.65074956,2020-08-24 04:58:37
1607,[0.15076408 0.5744298  0.27480605],negative,-0.42366573,2020-08-23 21:50:50
1608,[0.03469317 0.9282399  0.03706689],negative,-0.8935467,2020-08-23 17:51:28
1609,[0.90612197 0.02164361 0.07223441],positive,0.88447833,2020-08-23 15:50:27
1610,[0.9410842  0.01635435 0.0425614 ],positive,0.9247299,2020-08-23 12:08:42
1611,[0.8948219  0.07498692 0.03019124],positive,0.81983495,2020-08-22 09:00:00
1612,[0.9217077  0.05580126 0.0224911 ],positive,0.8659064,2020-08-22 07:03:32
1613,[0.13900082 0.00894454 0.8520546 ],neutral,0.13005628,2020-08-21 16:12:14
1614,[0.93659467 0.01266389 0.05074147],positive,0.92393076,2020-08-21 13:21:07
1615,[0.56263375 0.17605041 0.2613158 ],positive,0.38658333,2020-08-21 10:05:17
1616,[0.11813073 0.39689574 0.4849736 ],neutral,-0.27876502,2020-08-21 08:00:00
1617,[0.16047816 0.02862458 0.81089723],neutral,0.13185358,2020-08-21 07:29:04
1618,[0.93915933 0.01677606 0.04406464],positive,0.92238325,2020-08-21 06:31:31
1619,[0.8481551  0.09987683 0.05196805],positive,0.74827826,2020-08-20 16:43:27
1620,[0.09464569 0.01222838 0.89312595],neutral,0.0824173,2020-08-20 14:33:41
1621,[0.08995387 0.0247975  0.8852486 ],neutral,0.06515637,2020-08-20 14:28:28
1622,[0.42020863 0.00884238 0.57094896],neutral,0.41136625,2020-08-20 14:25:00
1623,[0.9474308  0.01390878 0.03866046],positive,0.933522,2020-08-20 12:32:19
1624,[0.10893501 0.01419375 0.8768712 ],neutral,0.09474126,2020-08-20 11:48:41
1625,[0.0723605  0.01592596 0.91171354],neutral,0.05643454,2020-08-20 11:23:19
1626,[0.28508008 0.00845496 0.706465  ],neutral,0.27662513,2020-08-20 09:23:00
1627,[0.00830251 0.968683   0.02301449],negative,-0.9603805,2020-08-20 08:08:33
1628,[0.41281185 0.05495366 0.53223443],neutral,0.35785818,2020-08-20 07:47:54
1629,[0.01067686 0.96127427 0.0280489 ],negative,-0.9505974,2020-08-20 03:54:59
1630,[0.01353612 0.95106614 0.03539769],negative,-0.93753004,2020-08-20 03:51:00
1631,[0.02559576 0.3122754  0.6621288 ],neutral,-0.28667966,2020-08-20 03:09:10
1632,[0.0394068 0.507978  0.4526152],negative,-0.46857122,2020-08-20 02:54:21
1633,[0.1982403  0.01033633 0.7914234 ],neutral,0.18790396,2020-08-20 01:33:01
1634,[0.08778767 0.01422859 0.8979838 ],neutral,0.073559076,2020-08-19 21:33:01
1635,[0.09053946 0.8935198  0.01594069],negative,-0.80298036,2020-08-19 20:25:00
1636,[0.01782834 0.54502505 0.43714657],negative,-0.5271967,2020-08-19 20:11:06
1637,[0.11094379 0.01671574 0.87234056],neutral,0.094228044,2020-08-19 19:50:28
1638,[0.06470532 0.01578161 0.91951305],neutral,0.048923712,2020-08-19 19:18:36
1639,[0.8426709  0.1309269  0.02640218],positive,0.711744,2020-08-19 18:00:00
1640,[0.94595927 0.01480234 0.03923834],positive,0.93115693,2020-08-19 17:15:00
1641,[0.862548   0.04845588 0.08899611],positive,0.8140921,2020-08-19 17:14:54
1642,[0.1822     0.0136299  0.80417013],neutral,0.1685701,2020-08-19 17:12:05
1643,[0.06390186 0.01072733 0.9253709 ],neutral,0.05317454,2020-08-19 16:36:00
1644,[0.0489825 0.0200819 0.9309356],neutral,0.028900608,2020-08-19 16:14:03
1645,[0.01502442 0.95849276 0.02648273],negative,-0.94346833,2020-08-19 16:04:01
1646,[0.89968854 0.07257004 0.02774135],positive,0.8271185,2020-08-19 15:28:00
1647,[0.02085155 0.9365577  0.04259078],negative,-0.91570616,2020-08-19 15:01:08
1648,[0.8511275  0.01387636 0.13499607],positive,0.8372511,2020-08-19 14:36:43
